09;06;2024;22;05
1692313;116657;6,89
5;VE 5000 - CELJE;7;VO 5007 - VELENJE 1;16080;1065;6,62
5;VE 5000 - CELJE;8;VO 5008 - VELENJE 2;17258;670;3,88
5;VE 5000 - CELJE;9;VO 5009 - SLOVENJ GRADEC;17985;896;4,98
5;VE 5000 - CELJE;10;VO 5010 - RAVNE NA KOROŠKEM;20634;0;0,00
5;VE 5000 - CELJE;11;VO 5011 - RADLJE;20438;1973;9,65
6;VE 6000 - NOVO MESTO;0;VE 6000 - NOVO MESTO;217776;17660;8,11
6;VE 6000 - NOVO MESTO;1;VO 6001 - ČRNOMELJ;22707;2718;11,97
6;VE 6000 - NOVO MESTO;2;VO 6002 - NOVO MESTO 1;24416;1269;5,20
6;VE 6000 - NOVO MESTO;3;VO 6003 - NOVO MESTO 2;25817;738;2,86
6;VE 6000 - NOVO MESTO;4;VO 6004 - TREBNJE;17056;3810;22,34
6;VE 6000 - NOVO MESTO;5;VO 6005 - BREŽICE;21204;2380;11,22
6;VE 6000 - NOVO MESTO;6;VO 6006 - KRŠKO;23220;4210;18,13
6;VE 6000 - NOVO MESTO;7;VO 6007 - SEVNICA;17063;1122;6,58
6;VE 6000 - NOVO MESTO;8;VO 6008 - LAŠKO;14637;1244;8,50
6;VE 6000 - NOVO MESTO;9;VO 6009 - LITIJA;17188;68;0,40
6;VE 6000 - NOVO MESTO;10;VO 6010 - HRASTNIK-TRBOVLJE;20863;101;0,48
6;VE 6000 - NOVO MESTO;11;VO 6011 - ZAGORJE;13605;0;0,00
7;VE 7000 - MARIBOR;0;VE 7000 - MARIBOR;207109;11462;5,53
7;VE 7000 - MARIBOR;1;VO 7001 - ŠMARJE PRI JELŠAH;27795;511;1,84
7;VE 7000 - MARIBOR;2;VO 7002 - SLOVENSKA BISTRICA;25233;2914;11,55
7;VE 7000 - MARIBOR;3;VO 7003 - SLOVENSKE KONJICE;19024;1134;5,96
7;VE 7000 - MARIBOR;4;VO 7004 - RUŠE;12568;1300;10,34
7;VE 7000 - MARIBOR;5;VO 7005 - MARIBOR 1;23567;1753;7,44
7;VE 7000 - MARIBOR;6;VO 7006 - MARIBOR 2;21107;835;3,96
7;VE 7000 - MARIBOR;7;VO 7007 - MARIBOR 3;17347;1130;6,51
7;VE 7000 - MARIBOR;8;VO 7008 - MARIBOR 4;13999;860;6,14
7;VE 7000 - MARIBOR;9;VO 7009 - MARIBOR 5;16937;1025;6,05
7;VE 7000 - MARIBOR;10;VO 7010 - MARIBOR 6;15884;0;0,00
7;VE 7000 - MARIBOR;11;VO 7011 - MARIBOR 7;13648;0;0,00
8;VE 8000 - PTUJ;0;VE 8000 - PTUJ;210180;15915;7,57
8;VE 8000 - PTUJ;1;VO 8001 - LENDAVA;21215;1706;8,04
8;VE 8000 - PTUJ;2;VO 8002 - ORMOŽ;14146;1807;12,77
8;VE 8000 - PTUJ;3;VO 8003 - LJUTOMER;15142;1118;7,38
8;VE 8000 - PTUJ;4;VO 8004 - MURSKA SOBOTA 1;24401;2086;8,55
8;VE 8000 - PTUJ;5;VO 8005 - MURSKA SOBOTA 2;24915;2397;9,62
8;VE 8000 - PTUJ;6;VO 8006 - GORNJA RADGONA;17804;3046;17,11
8;VE 8000 - PTUJ;7;VO 8007 - LENART;16521;2589;15,67
8;VE 8000 - PTUJ;8;VO 8008 - PESNICA;18047;984;5,45
8;VE 8000 - PTUJ;9;VO 8009 - PTUJ 1;21328;0;0,00
8;VE 8000 - PTUJ;10;VO 8010 - PTUJ 2;17063;182;1,07
8;VE 8000 - PTUJ;11;VO 8011 - PTUJ 3;19598;0;0,00
