09;06;2024;23;50
334545;330679;3866;98,84;219133;66,27;111546;33,73
4;VE 4000 - LJUBLJANA BEŽIGRAD;6;VO 4006 - LJUBLJANA MOSTE-POLJE 2;4784;4735;49;98,98;3366;71,09;1369;28,91
4;VE 4000 - LJUBLJANA BEŽIGRAD;7;VO 4007 - LJUBLJANA MOSTE-POLJE 3;5593;5543;50;99,11;3960;71,44;1583;28,56
4;VE 4000 - LJUBLJANA BEŽIGRAD;8;VO 4008 - LJUBLJANA BEŽIGRAD 1;3427;3378;49;98,57;2380;70,46;998;29,54
4;VE 4000 - LJUBLJANA BEŽIGRAD;9;VO 4009 - LJUBLJANA BEŽIGRAD 2;4541;4500;41;99,10;3362;74,71;1138;25,29
4;VE 4000 - LJUBLJANA BEŽIGRAD;10;VO 4010 - DOMŽALE 1;5458;5372;86;98,42;3276;60,98;2096;39,02
4;VE 4000 - LJUBLJANA BEŽIGRAD;11;VO 4011 - DOMŽALE 2;4471;4426;45;98,99;2989;67,53;1437;32,47
5;VE 5000 - CELJE;0;VE 5000 - CELJE;32449;32115;334;98,97;20732;64,56;11383;35,44
5;VE 5000 - CELJE;1;VO 5001 - ŠENTJUR;2908;2877;31;98,93;1639;56,97;1238;43,03
5;VE 5000 - CELJE;2;VO 5002 - CELJE 1;5571;5515;56;98,99;3596;65,20;1919;34,80
5;VE 5000 - CELJE;3;VO 5003 - CELJE 2;2443;2410;33;98,65;1651;68,51;759;31,49
5;VE 5000 - CELJE;4;VO 5004 - ŽALEC 1;3104;3070;34;98,90;1962;63,91;1108;36,09
5;VE 5000 - CELJE;5;VO 5005 - ŽALEC 2;3743;3712;31;99,17;2394;64,49;1318;35,51
5;VE 5000 - CELJE;6;VO 5006 - MOZIRJE;0;0;0;0,00;0,00;0;0,00;0;0,00
5;VE 5000 - CELJE;7;VO 5007 - VELENJE 1;3386;3344;42;98,76;2242;67,05;1102;32,95
5;VE 5000 - CELJE;8;VO 5008 - VELENJE 2;2534;2505;29;98,86;1584;63,23;921;36,77
5;VE 5000 - CELJE;9;VO 5009 - SLOVENJ GRADEC;3864;3836;28;99,28;2494;65,02;1342;34,98
5;VE 5000 - CELJE;10;VO 5010 - RAVNE NA KOROŠKEM;0;0;0;0,00;0,00;0;0,00;0;0,00
5;VE 5000 - CELJE;11;VO 5011 - RADLJE;4896;4846;50;98,98;3170;65,41;1676;34,59
6;VE 6000 - NOVO MESTO;0;VE 6000 - NOVO MESTO;48242;47661;581;98,80;30547;64,09;17114;35,91
6;VE 6000 - NOVO MESTO;1;VO 6001 - ČRNOMELJ;6927;6837;90;98,70;4340;63,48;2497;36,52
6;VE 6000 - NOVO MESTO;2;VO 6002 - NOVO MESTO 1;3329;3288;41;98,77;1964;59,73;1324;40,27
6;VE 6000 - NOVO MESTO;3;VO 6003 - NOVO MESTO 2;3590;3559;31;99,14;2206;61,98;1353;38,02
6;VE 6000 - NOVO MESTO;4;VO 6004 - TREBNJE;7133;7055;78;98,91;4203;59,57;2852;40,43
6;VE 6000 - NOVO MESTO;5;VO 6005 - BREŽICE;6903;6829;74;98,93;4658;68,21;2171;31,79
