09;06;2024;21;20
35053;34519;534;98,48;16851;48,82;17668;51,18
7;VE 7000 - MARIBOR;8;VO 7008 - MARIBOR 4;0;0;0;0,00;0,00;0;0,00;0;0,00
7;VE 7000 - MARIBOR;9;VO 7009 - MARIBOR 5;0;0;0;0,00;0,00;0;0,00;0;0,00
7;VE 7000 - MARIBOR;10;VO 7010 - MARIBOR 6;0;0;0;0,00;0,00;0;0,00;0;0,00
7;VE 7000 - MARIBOR;11;VO 7011 - MARIBOR 7;0;0;0;0,00;0,00;0;0,00;0;0,00
8;VE 8000 - PTUJ;0;VE 8000 - PTUJ;6744;6654;90;98,67;3436;51,64;3218;48,36
8;VE 8000 - PTUJ;1;VO 8001 - LENDAVA;752;734;18;97,61;335;45,64;399;54,36
8;VE 8000 - PTUJ;2;VO 8002 - ORMOŽ;1004;990;14;98,61;485;48,99;505;51,01
8;VE 8000 - PTUJ;3;VO 8003 - LJUTOMER;534;527;7;98,69;315;59,77;212;40,23
8;VE 8000 - PTUJ;4;VO 8004 - MURSKA SOBOTA 1;1026;1014;12;98,83;535;52,76;479;47,24
8;VE 8000 - PTUJ;5;VO 8005 - MURSKA SOBOTA 2;772;763;9;98,83;383;50,20;380;49,80
8;VE 8000 - PTUJ;6;VO 8006 - GORNJA RADGONA;1121;1108;13;98,84;610;55,05;498;44,95
8;VE 8000 - PTUJ;7;VO 8007 - LENART;975;963;12;98,77;444;46,11;519;53,89
8;VE 8000 - PTUJ;8;VO 8008 - PESNICA;378;374;4;98,94;220;58,82;154;41,18
8;VE 8000 - PTUJ;9;VO 8009 - PTUJ 1;0;0;0;0,00;0,00;0;0,00;0;0,00
8;VE 8000 - PTUJ;10;VO 8010 - PTUJ 2;182;181;1;99,45;109;60,22;72;39,78
8;VE 8000 - PTUJ;11;VO 8011 - PTUJ 3;0;0;0;0,00;0,00;0;0,00;0;0,00
