10;06;2024;00;25
419518;410784;8734;97,92;290617;70,75;120167;29,25
4;VE 4000 - LJUBLJANA BEŽIGRAD;6;VO 4006 - LJUBLJANA MOSTE-POLJE 2;5430;5315;115;97,88;4269;80,32;1046;19,68
4;VE 4000 - LJUBLJANA BEŽIGRAD;7;VO 4007 - LJUBLJANA MOSTE-POLJE 3;6483;6359;124;98,09;4965;78,08;1394;21,92
4;VE 4000 - LJUBLJANA BEŽIGRAD;8;VO 4008 - LJUBLJANA BEŽIGRAD 1;5913;5770;143;97,58;4394;76,15;1376;23,85
4;VE 4000 - LJUBLJANA BEŽIGRAD;9;VO 4009 - LJUBLJANA BEŽIGRAD 2;5683;5553;130;97,71;4473;80,55;1080;19,45
4;VE 4000 - LJUBLJANA BEŽIGRAD;10;VO 4010 - DOMŽALE 1;7030;6874;156;97,78;4571;66,50;2303;33,50
4;VE 4000 - LJUBLJANA BEŽIGRAD;11;VO 4011 - DOMŽALE 2;6069;5953;116;98,09;4385;73,66;1568;26,34
5;VE 5000 - CELJE;0;VE 5000 - CELJE;42715;41969;746;98,25;28978;69,05;12991;30,95
5;VE 5000 - CELJE;1;VO 5001 - ŠENTJUR;3748;3676;72;98,08;2331;63,41;1345;36,59
5;VE 5000 - CELJE;2;VO 5002 - CELJE 1;6770;6657;113;98,33;4684;70,36;1973;29,64
5;VE 5000 - CELJE;3;VO 5003 - CELJE 2;4051;3982;69;98,30;2964;74,43;1018;25,57
5;VE 5000 - CELJE;4;VO 5004 - ŽALEC 1;4970;4876;94;98,11;3302;67,72;1574;32,28
5;VE 5000 - CELJE;5;VO 5005 - ŽALEC 2;4801;4711;90;98,13;3203;67,99;1508;32,01
5;VE 5000 - CELJE;6;VO 5006 - MOZIRJE;0;0;0;0,00;0,00;0;0,00;0;0,00
5;VE 5000 - CELJE;7;VO 5007 - VELENJE 1;4079;4003;76;98,14;2894;72,30;1109;27,70
5;VE 5000 - CELJE;8;VO 5008 - VELENJE 2;3647;3590;57;98,44;2411;67,16;1179;32,84
5;VE 5000 - CELJE;9;VO 5009 - SLOVENJ GRADEC;5252;5159;93;98,23;3550;68,81;1609;31,19
5;VE 5000 - CELJE;10;VO 5010 - RAVNE NA KOROŠKEM;0;0;0;0,00;0,00;0;0,00;0;0,00
5;VE 5000 - CELJE;11;VO 5011 - RADLJE;5397;5315;82;98,48;3639;68,47;1676;31,53
6;VE 6000 - NOVO MESTO;0;VE 6000 - NOVO MESTO;60382;59243;1139;98,11;40690;68,68;18553;31,32
6;VE 6000 - NOVO MESTO;1;VO 6001 - ČRNOMELJ;8298;8142;156;98,12;5626;69,10;2516;30,90
6;VE 6000 - NOVO MESTO;2;VO 6002 - NOVO MESTO 1;3850;3775;75;98,05;2391;63,34;1384;36,66
6;VE 6000 - NOVO MESTO;3;VO 6003 - NOVO MESTO 2;5550;5472;78;98,59;3764;68,79;1708;31,21
6;VE 6000 - NOVO MESTO;4;VO 6004 - TREBNJE;7133;6995;138;98,07;4406;62,99;2589;37,01
6;VE 6000 - NOVO MESTO;5;VO 6005 - BREŽICE;7141;7023;118;98,35;5066;72,13;1957;27,87
6;VE 6000 - NOVO MESTO;6;VO 6006 - KRŠKO;9000;8809;191;97,88;6007;68,19;2802;31,81
6;VE 6000 - NOVO MESTO;7;VO 6007 - SEVNICA;4084;4020;64;98,43;2495;62,06;1525;37,94
6;VE 6000 - NOVO MESTO;8;VO 6008 - LAŠKO;5738;5613;125;97,82;3836;68,34;1777;31,66
6;VE 6000 - NOVO MESTO;9;VO 6009 - LITIJA;68;68;0;100,00;26;38,24;42;61,76
6;VE 6000 - NOVO MESTO;10;VO 6010 - HRASTNIK-TRBOVLJE;7077;6934;143;97,98;5360;77,30;1574;22,70
6;VE 6000 - NOVO MESTO;11;VO 6011 - ZAGORJE;2443;2392;51;97,91;1713;71,61;679;28,39
7;VE 7000 - MARIBOR;0;VE 7000 - MARIBOR;52789;51938;851;98,39;37587;72,37;14351;27,63
7;VE 7000 - MARIBOR;1;VO 7001 - ŠMARJE PRI JELŠAH;3484;3426;58;98,34;2265;66,11;1161;33,89
7;VE 7000 - MARIBOR;2;VO 7002 - SLOVENSKA BISTRICA;7778;7669;109;98,60;5041;65,73;2628;34,27
7;VE 7000 - MARIBOR;3;VO 7003 - SLOVENSKE KONJICE;5230;5159;71;98,64;3135;60,77;2024;39,23
7;VE 7000 - MARIBOR;4;VO 7004 - RUŠE;4475;4410;65;98,55;3322;75,33;1088;24,67
7;VE 7000 - MARIBOR;5;VO 7005 - MARIBOR 1;5858;5750;108;98,16;4318;75,10;1432;24,90
7;VE 7000 - MARIBOR;6;VO 7006 - MARIBOR 2;3806;3737;69;98,19;2827;75,65;910;24,35
7;VE 7000 - MARIBOR;7;VO 7007 - MARIBOR 3;5553;5458;95;98,29;3887;71,22;1571;28,78
7;VE 7000 - MARIBOR;8;VO 7008 - MARIBOR 4;4217;4155;62;98,53;3168;76,25;987;23,75
7;VE 7000 - MARIBOR;9;VO 7009 - MARIBOR 5;5811;5690;121;97,92;4457;78,33;1233;21,67
7;VE 7000 - MARIBOR;10;VO 7010 - MARIBOR 6;3309;3272;37;98,88;2619;80,04;653;19,96
7;VE 7000 - MARIBOR;11;VO 7011 - MARIBOR 7;3268;3212;56;98,29;2548;79,33;664;20,67
8;VE 8000 - PTUJ;0;VE 8000 - PTUJ;51017;50149;868;98,30;34685;69,16;15464;30,84
8;VE 8000 - PTUJ;1;VO 8001 - LENDAVA;5207;5079;128;97,54;3327;65,51;1752;34,49
8;VE 8000 - PTUJ;2;VO 8002 - ORMOŽ;5522;5449;73;98,68;3536;64,89;1913;35,11
8;VE 8000 - PTUJ;3;VO 8003 - LJUTOMER;3663;3608;55;98,50;2609;72,31;999;27,69
8;VE 8000 - PTUJ;4;VO 8004 - MURSKA SOBOTA 1;6212;6118;94;98,49;4271;69,81;1847;30,19
8;VE 8000 - PTUJ;5;VO 8005 - MURSKA SOBOTA 2;8470;8332;138;98,37;6031;72,38;2301;27,62
8;VE 8000 - PTUJ;6;VO 8006 - GORNJA RADGONA;6223;6106;117;98,12;4384;71,80;1722;28,20
8;VE 8000 - PTUJ;7;VO 8007 - LENART;6272;6157;115;98,17;4117;66,87;2040;33,13
8;VE 8000 - PTUJ;8;VO 8008 - PESNICA;3033;2991;42;98,62;1998;66,80;993;33,20
8;VE 8000 - PTUJ;9;VO 8009 - PTUJ 1;0;0;0;0,00;0,00;0;0,00;0;0,00
8;VE 8000 - PTUJ;10;VO 8010 - PTUJ 2;6415;6309;106;98,35;4412;69,93;1897;30,07
8;VE 8000 - PTUJ;11;VO 8011 - PTUJ 3;0;0;0;0,00;0,00;0;0,00;0;0,00
