10;06;2024;00;30
1692332;444605;26,27
7;VE 7000 - MARIBOR;2;VO 7002 - SLOVENSKA BISTRICA;25233;7781;30,84
7;VE 7000 - MARIBOR;3;VO 7003 - SLOVENSKE KONJICE;19025;5564;29,25
7;VE 7000 - MARIBOR;4;VO 7004 - RUŠE;12568;4475;35,61
7;VE 7000 - MARIBOR;5;VO 7005 - MARIBOR 1;23567;5934;25,18
7;VE 7000 - MARIBOR;6;VO 7006 - MARIBOR 2;21107;4003;18,97
7;VE 7000 - MARIBOR;7;VO 7007 - MARIBOR 3;17347;5917;34,11
7;VE 7000 - MARIBOR;8;VO 7008 - MARIBOR 4;13999;4602;32,87
7;VE 7000 - MARIBOR;9;VO 7009 - MARIBOR 5;16937;5816;34,34
7;VE 7000 - MARIBOR;10;VO 7010 - MARIBOR 6;15885;3311;20,84
7;VE 7000 - MARIBOR;11;VO 7011 - MARIBOR 7;13648;3269;23,95
8;VE 8000 - PTUJ;0;VE 8000 - PTUJ;210180;52096;24,79
8;VE 8000 - PTUJ;1;VO 8001 - LENDAVA;21215;5207;24,54
8;VE 8000 - PTUJ;2;VO 8002 - ORMOŽ;14146;5522;39,04
8;VE 8000 - PTUJ;3;VO 8003 - LJUTOMER;15142;3663;24,19
8;VE 8000 - PTUJ;4;VO 8004 - MURSKA SOBOTA 1;24401;6467;26,50
8;VE 8000 - PTUJ;5;VO 8005 - MURSKA SOBOTA 2;24915;9293;37,30
8;VE 8000 - PTUJ;6;VO 8006 - GORNJA RADGONA;17804;6223;34,95
8;VE 8000 - PTUJ;7;VO 8007 - LENART;16521;6273;37,97
8;VE 8000 - PTUJ;8;VO 8008 - PESNICA;18047;3033;16,81
8;VE 8000 - PTUJ;9;VO 8009 - PTUJ 1;21328;0;0,00
8;VE 8000 - PTUJ;10;VO 8010 - PTUJ 2;17063;6415;37,60
8;VE 8000 - PTUJ;11;VO 8011 - PTUJ 3;19598;0;0,00
